Source,Indicator,Year,Month,State,Value,Unit
EPFO,Net number of subscribers,2025,Aug,Uttar Pradesh,272418,Number
EPFO,Net number of subscribers,2025,Aug,Bihar,237226,Number
EPFO,Net number of subscribers,2025,Aug,Sikkim,420366,Number
EPFO,Net number of subscribers,2025,Aug,Arunachal Pradesh,471432,Number
EPFO,Net number of subscribers,2025,Aug,Nagaland,311584,Number
EPFO,Net number of subscribers,2025,Aug,Manipur,437733,Number
EPFO,Net number of subscribers,2025,Aug,Mizoram,488422,Number
EPFO,Net number of subscribers,2025,Aug,Tripura,294131,Number
EPFO,Net number of subscribers,2025,Aug,Meghalaya,302646,Number
EPFO,Net number of subscribers,2025,Aug,Assam,436911,Number
EPFO,Net number of subscribers,2025,Aug,West Bengal,209264,Number
EPFO,Net number of subscribers,2025,Aug,Jharkhand,319282,Number
EPFO,Net number of subscribers,2025,Aug,Odisha,217913,Number
EPFO,Net number of subscribers,2025,Aug,Chhattisgarh,200265,Number
EPFO,Net number of subscribers,2025,Aug,Madhya Pradesh,270836,Number
EPFO,Net number of subscribers,2025,Aug,Gujarat,266279,Number
EPFO,Net number of subscribers,2025,Aug,Dadra and Nagar Haveli and Daman and Diu,305430,Number
EPFO,Net number of subscribers,2025,Aug,Maharashtra,254978,Number
EPFO,Net number of subscribers,2025,Aug,Andhra Pradesh,465452,Number
EPFO,Net number of subscribers,2025,Aug,Karnataka,355481,Number
EPFO,Net number of subscribers,2025,Aug,Goa,242781,Number
EPFO,Net number of subscribers,2025,Aug,Lakshadweep,214630,Number
EPFO,Net number of subscribers,2025,Aug,Kerala,430912,Number
EPFO,Net number of subscribers,2025,Aug,Tamil Nadu,279951,Number
EPFO,Net number of subscribers,2025,Aug,Puducherry,321912,Number
EPFO,Net number of subscribers,2025,Aug,Andaman and Nicobar Islands,241846,Number
EPFO,Net number of subscribers,2025,Aug,Telangana,335396,Number
EPFO,Net number of subscribers,2025,Aug,Ladakh,270040,Number
EPFO,Net number of subscribers,2025,Sep,India,13358501,Number
EPFO,Net number of subscribers,2025,Sep,Jammu and Kashmir,323641,Number
EPFO,Net number of subscribers,2025,Sep,Himachal Pradesh,413770,Number
EPFO,Net number of subscribers,2025,Sep,Punjab,332749,Number
EPFO,Net number of subscribers,2025,Sep,Chandigarh,355627,Number
EPFO,Net number of subscribers,2025,Sep,Uttarakhand,416476,Number
EPFO,Net number of subscribers,2025,Sep,Haryana,427337,Number
EPFO,Net number of subscribers,2025,Sep,Delhi,240094,Number
EPFO,Net number of subscribers,2025,Sep,Rajasthan,257402,Number
EPFO,Net number of subscribers,2025,Sep,Uttar Pradesh,266633,Number
EPFO,Net number of subscribers,2025,Sep,Bihar,240889,Number
EPFO,Net number of subscribers,2025,Sep,Sikkim,438039,Number
EPFO,Net number of subscribers,2025,Sep,Arunachal Pradesh,456206,Number
EPFO,Net number of subscribers,2025,Sep,Nagaland,291412,Number
EPFO,Net number of subscribers,2025,Sep,Manipur,431183,Number
EPFO,Net number of subscribers,2025,Sep,Mizoram,483260,Number
EPFO,Net number of subscribers,2025,Sep,Tripura,286770,Number
EPFO,Net number of subscribers,2025,Sep,Meghalaya,302860,Number
EPFO,Net number of subscribers,2025,Sep,Assam,445234,Number
EPFO,Net number of subscribers,2025,Sep,West Bengal,204878,Number
EPFO,Net number of subscribers,2025,Sep,Jharkhand,322452,Number
EPFO,Net number of subscribers,2025,Sep,Odisha,229243,Number
EPFO,Net number of subscribers,2025,Sep,Chhattisgarh,200336,Number
EPFO,Net number of subscribers,2025,Sep,Madhya Pradesh,252053,Number
EPFO,Net number of subscribers,2025,Sep,Gujarat,257471,Number
EPFO,Net number of subscribers,2025,Sep,Dadra and Nagar Haveli and Daman and Diu,310284,Number
EPFO,Net number of subscribers,2025,Sep,Maharashtra,262824,Number
EPFO,Net number of subscribers,2025,Sep,Andhra Pradesh,494463,Number
EPFO,Net number of subscribers,2025,Sep,Karnataka,360333,Number
EPFO,Net number of subscribers,2025,Sep,Goa,229572,Number
EPFO,Net number of subscribers,2025,Sep,Lakshadweep,230909,Number
EPFO,Net number of subscribers,2025,Sep,Kerala,422191,Number
EPFO,Net number of subscribers,2025,Sep,Tamil Nadu,280285,Number
EPFO,Net number of subscribers,2025,Sep,Puducherry,324883,Number
EPFO,Net number of subscribers,2025,Sep,Andaman and Nicobar Islands,243593,Number
EPFO,Net number of subscribers,2025,Sep,Telangana,329178,Number
EPFO,Net number of subscribers,2025,Sep,Ladakh,275782,Number
EPFO,Net number of subscribers,2025,Oct,India,13376609,Number
EPFO,Net number of subscribers,2025,Oct,Jammu and Kashmir,325067,Number
EPFO,Net number of subscribers,2025,Oct,Himachal Pradesh,394931,Number
EPFO,Net number of subscribers,2025,Oct,Punjab,338686,Number
EPFO,Net number of subscribers,2025,Oct,Chandigarh,369202,Number
EPFO,Net number of subscribers,2025,Oct,Uttarakhand,401465,Number
EPFO,Net number of subscribers,2025,Oct,Haryana,418327,Number
EPFO,Net number of subscribers,2025,Oct,Delhi,231971,Number
EPFO,Net number of subscribers,2025,Oct,Rajasthan,244215,Number
EPFO,Net number of subscribers,2025,Oct,Uttar Pradesh,271183,Number
EPFO,Net number of subscribers,2025,Oct,Bihar,234365,Number
EPFO,Net number of subscribers,2025,Oct,Sikkim,427753,Number
EPFO,Net number of subscribers,2025,Oct,Arunachal Pradesh,482337,Number
EPFO,Net number of subscribers,2025,Oct,Nagaland,302166,Number
EPFO,Net number of subscribers,2025,Oct,Manipur,453982,Number
EPFO,Net number of subscribers,2025,Oct,Mizoram,490301,Number
EPFO,Net number of subscribers,2025,Oct,Tripura,292352,Number
EPFO,Net number of subscribers,2025,Oct,Meghalaya,311223,Number
EPFO,Net number of subscribers,2025,Oct,Assam,424401,Number
EPFO,Net number of subscribers,2025,Oct,West Bengal,219025,Number
EPFO,Net number of subscribers,2025,Oct,Jharkhand,335634,Number
EPFO,Net number of subscribers,2025,Oct,Odisha,233165,Number
EPFO,Net number of subscribers,2025,Oct,Chhattisgarh,205250,Number
EPFO,Net number of subscribers,2025,Oct,Madhya Pradesh,269729,Number
EPFO,Net number of subscribers,2025,Oct,Gujarat,268359,Number
EPFO,Net number of subscribers,2025,Oct,Dadra and Nagar Haveli and Daman and Diu,328619,Number
EPFO,Net number of subscribers,2025,Oct,Maharashtra,269380,Number
EPFO,Net number of subscribers,2025,Oct,Andhra Pradesh,482992,Number
EPFO,Net number of subscribers,2025,Oct,Karnataka,369779,Number
EPFO,Net number of subscribers,2025,Oct,Goa,232358,Number
EPFO,Net number of subscribers,2025,Oct,Lakshadweep,216222,Number
EPFO,Net number of subscribers,2025,Oct,Kerala,431790,Number
EPFO,Net number of subscribers,2025,Oct,Tamil Nadu,290057,Number
EPFO,Net number of subscribers,2025,Oct,Puducherry,324265,Number
EPFO,Net number of subscribers,2025,Oct,Andaman and Nicobar Islands,248698,Number
EPFO,Net number of subscribers,2025,Oct,Telangana,323803,Number
EPFO,Net number of subscribers,2025,Oct,Ladakh,277894,Number
EPFO,Net number of subscribers,2025,Nov,India,13359831,Number
EPFO,Net number of subscribers,2025,Nov,Jammu and Kashmir,319259,Number
EPFO,Net number of subscribers,2025,Nov,Himachal Pradesh,409713,Number
EPFO,Net number of subscribers,2025,Nov,Punjab,342775,Number
EPFO,Net number of subscribers,2025,Nov,Chandigarh,343736,Number
EPFO,Net number of subscribers,2025,Nov,Uttarakhand,420197,Number
EPFO,Net number of subscribers,2025,Nov,Haryana,437943,Number
EPFO,Net number of subscribers,2025,Nov,Delhi,241354,Number
EPFO,Net number of subscribers,2025,Nov,Rajasthan,245217,Number
EPFO,Net number of subscribers,2025,Nov,Uttar Pradesh,281660,Number
EPFO,Net number of subscribers,2025,Nov,Bihar,244517,Number
EPFO,Net number of subscribers,2025,Nov,Sikkim,421616,Number
EPFO,Net number of subscribers,2025,Nov,Arunachal Pradesh,477443,Number
EPFO,Net number of subscribers,2025,Nov,Nagaland,310317,Number
EPFO,Net number of subscribers,2025,Nov,Manipur,433947,Number
EPFO,Net number of subscribers,2025,Nov,Mizoram,495917,Number
EPFO,Net number of subscribers,2025,Nov,Tripura,294477,Number
EPFO,Net number of subscribers,2025,Nov,Meghalaya,314357,Number
EPFO,Net number of subscribers,2025,Nov,Assam,426975,Number
EPFO,Net number of subscribers,2025,Nov,West Bengal,211565,Number
EPFO,Net number of subscribers,2025,Nov,Jharkhand,338434,Number
EPFO,Net number of subscribers,2025,Nov,Odisha,216977,Number
EPFO,Net number of subscribers,2025,Nov,Chhattisgarh,200859,Number
EPFO,Net number of subscribers,2025,Nov,Madhya Pradesh,261251,Number
EPFO,Net number of subscribers,2025,Nov,Gujarat,254667,Number
EPFO,Net number of subscribers,2025,Nov,Dadra and Nagar Haveli and Daman and Diu,319572,Number
EPFO,Net number of subscribers,2025,Nov,Maharashtra,264629,Number
EPFO,Net number of subscribers,2025,Nov,Andhra Pradesh,486897,Number
EPFO,Net number of subscribers,2025,Nov,Karnataka,360719,Number
EPFO,Net number of subscribers,2025,Nov,Goa,238968,Number
EPFO,Net number of subscribers,2025,Nov,Lakshadweep,228448,Number
EPFO,Net number of subscribers,2025,Nov,Kerala,414881,Number
EPFO,Net number of subscribers,2025,Nov,Tamil Nadu,291247,Number
EPFO,Net number of subscribers,2025,Nov,Puducherry,315390,Number
EPFO,Net number of subscribers,2025,Nov,Andaman and Nicobar Islands,256491,Number
EPFO,Net number of subscribers,2025,Nov,Telangana,343478,Number
EPFO,Net number of subscribers,2025,Nov,Ladakh,283862,Number
EPFO,Net number of subscribers,2025,Dec,India,13434738,Number
EPFO,Net number of subscribers,2025,Dec,Jammu and Kashmir,323291,Number
EPFO,Net number of subscribers,2025,Dec,Himachal Pradesh,411857,Number
EPFO,Net number of subscribers,2025,Dec,Punjab,323403,Number
EPFO,Net number of subscribers,2025,Dec,Chandigarh,350732,Number
EPFO,Net number of subscribers,2025,Dec,Uttarakhand,409037,Number
EPFO,Net number of subscribers,2025,Dec,Haryana,452357,Number
EPFO,Net number of subscribers,2025,Dec,Delhi,236490,Number
EPFO,Net number of subscribers,2025,Dec,Rajasthan,244206,Number
EPFO,Net number of subscribers,2025,Dec,Uttar Pradesh,290127,Number
EPFO,Net number of subscribers,2025,Dec,Bihar,231961,Number
EPFO,Net number of subscribers,2025,Dec,Sikkim,425212,Number
EPFO,Net number of subscribers,2025,Dec,Arunachal Pradesh,496555,Number
EPFO,Net number of subscribers,2025,Dec,Nagaland,305134,Number
EPFO,Net number of subscribers,2025,Dec,Manipur,453608,Number
EPFO,Net number of subscribers,2025,Dec,Mizoram,474085,Number
EPFO,Net number of subscribers,2025,Dec,Tripura,283199,Number
EPFO,Net number of subscribers,2025,Dec,Meghalaya,314088,Number
EPFO,Net number of subscribers,2025,Dec,Assam,451739,Number
EPFO,Net number of subscribers,2025,Dec,West Bengal,217593,Number
EPFO,Net number of subscribers,2025,Dec,Jharkhand,324109,Number
EPFO,Net number of subscribers,2025,Dec,Odisha,229172,Number
EPFO,Net number of subscribers,2025,Dec,Chhattisgarh,202392,Number
EPFO,Net number of subscribers,2025,Dec,Madhya Pradesh,264799,Number
EPFO,Net number of subscribers,2025,Dec,Gujarat,266082,Number
EPFO,Net number of subscribers,2025,Dec,Dadra and Nagar Haveli and Daman and Diu,321743,Number
EPFO,Net number of subscribers,2025,Dec,Maharashtra,270384,Number
EPFO,Net number of subscribers,2025,Dec,Andhra Pradesh,480769,Number
EPFO,Net number of subscribers,2025,Dec,Karnataka,364577,Number
EPFO,Net number of subscribers,2025,Dec,Goa,244495,Number
EPFO,Net number of subscribers,2025,Dec,Lakshadweep,229984,Number
EPFO,Net number of subscribers,2025,Dec,Kerala,423535,Number
EPFO,Net number of subscribers,2025,Dec,Tamil Nadu,302504,Number
EPFO,Net number of subscribers,2025,Dec,Puducherry,323531,Number
EPFO,Net number of subscribers,2025,Dec,Andaman and Nicobar Islands,260685,Number
EPFO,Net number of subscribers,2025,Dec,Telangana,328209,Number
EPFO,Net number of subscribers,2025,Dec,Ladakh,269048,Number
